Id,TxnDate,Period,Entity,EntityName,BankAccountName,BankAccountMask,BankName,Description,Payee,Amount,TxnType,CategoryAccountNum,CategoryAccountName,Classification,CurrencyRef_value,ExchangeRate,AmountUSD,MatchStatus,ReferenceNumber,Cleared,ReviewNote,RunningBalance
800508,2026-01-03,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-24869.18,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-24869.18,Matched,RNT-202601,True,,619113.41
800520,2026-01-03,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-20847.61,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-22723.9,Matched,RNT-202601,True,,2397536.59
800527,2026-01-08,2026-01,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-8817.26,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-8817.26,Matched,INS-202601,True,,2229256.4
800515,2026-01-08,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-10029.07,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-10029.07,Matched,INS-202601,True,,1506769.21
800509,2026-01-08,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-16636.96,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-16636.96,Matched,INS-202601,True,,602476.45
800521,2026-01-08,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-14443.65,ACH Payment,6500,Insurance - Liability & Cargo,Expense,EUR,1.09,-15743.58,Matched,INS-202601,True,,2383092.94
800700,2026-01-10,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,EXECUTIVE CARD - TRAVEL & ENTERTAINMENT,Corporate Travel Alliance,-15076.95,Card Charge,6430,Meals & Entertainment,Expense,USD,1.0,-15076.95,Matched,,True,POLICY REVIEW - NO RECEIPTS,587399.5
800528,2026-01-12,2026-01,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-7651.24,Card Charge,6140,Office Supplies,Expense,USD,1.0,-7651.24,Matched,TEC-202601,True,MISCODED,2221605.16
800516,2026-01-12,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-8288.79,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-8288.79,Matched,TEC-202601,True,,1498480.42
800510,2026-01-12,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-14155.16,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-14155.16,Matched,TEC-202601,True,,573244.34
800522,2026-01-12,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-13318.51,ACH Payment,6200,Software Subscriptions - SaaS,Expense,EUR,1.09,-14517.18,Matched,TEC-202601,True,,2369774.43
800529,2026-01-18,2026-01,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,SUNDANCE FACILITY SERVICES - REPAIRS & MAINTENANCE - FACILITIES,Sundance Facility Services,-7091.99,ACH Payment,6150,Repairs & Maintenance - Facilities,Expense,USD,1.0,-7091.99,Matched,OPX-202601,True,,2214513.17
800517,2026-01-18,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,VERTEX TELECOM - TELECOM & INTERNET,Vertex Telecom,-8479.48,ACH Payment,6130,Telecom & Internet,Expense,USD,1.0,-8479.48,Matched,OPX-202601,True,,1490000.94
800511,2026-01-18,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,CONSOLIDATED POWER & LIGHT - UTILITIES,Consolidated Power & Light,-14680.44,ACH Payment,6120,Utilities,Expense,USD,1.0,-14680.44,Matched,OPX-202601,True,,558563.9
800523,2026-01-18,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,OFFICEWORKS SUPPLY CO - OFFICE SUPPLIES,OfficeWorks Supply Co,-13895.43,ACH Payment,6140,Office Supplies,Expense,EUR,1.09,-15146.02,Matched,OPX-202601,True,,2355879.0
800679,2026-01-24,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,WIRE IN - NO REMITTANCE ADVICE,,-35982.94,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-35982.94,Unmatched,,False,NEEDS CATEGORIZATION,1454018.0
800524,2026-01-26,2026-01,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,463759.65,Deposit,1100,Accounts Receivable,Asset,USD,1.0,463759.65,Matched,LBX-202601,True,,2678272.82
800512,2026-01-26,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,556353.88,Deposit,1100,Accounts Receivable,Asset,USD,1.0,556353.88,Matched,LBX-202601,True,,2010371.88
800506,2026-01-26,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,597086.8,Deposit,1100,Accounts Receivable,Asset,USD,1.0,597086.8,Matched,LBX-202601,True,,1155650.7
800518,2026-01-26,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,212777.9,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,231927.91,Matched,LBX-202601,True,,2568656.9
800525,2026-01-28,2026-01,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-41185.22,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-41185.22,Matched,PR-202601,True,,2637087.6
800513,2026-01-28,2026-01,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-46432.45,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-46432.45,Matched,PR-202601,True,,1963939.43
800530,2026-01-28,2026-01,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Grantham Audit Group,-161344.85,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-161344.85,Matched,MHG-202601,True,,-652245.49
800507,2026-01-28,2026-01,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-91557.31,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-91557.31,Matched,PR-202601,True,,1064093.39
800519,2026-01-28,2026-01,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-63360.59,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-69063.05,Matched,PR-202601,True,,2505296.31
800551,2026-02-03,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-14377.65,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-14377.65,Matched,RNT-202602,True,,2622709.95
800539,2026-02-03,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-14301.3,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-14301.3,Matched,RNT-202602,True,,1949638.13
800676,2026-02-03,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-46432.45,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-46432.45,Matched,PR-202601,True,POSSIBLE DUPLICATE PAYMENT,1903205.68
800533,2026-02-03,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-23317.33,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-23317.33,Matched,RNT-202602,True,,1040776.06
800545,2026-02-03,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21007.15,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-22897.79,Matched,RNT-202602,True,,2484289.16
800691,2026-02-05,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH CREDIT - UNIDENTIFIED SENDER,,-25768.99,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-25768.99,Unmatched,,False,NEEDS CATEGORIZATION,1015007.07
800677,2026-02-05,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-63360.59,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-69063.04,Matched,PR-202601,True,POSSIBLE DUPLICATE PAYMENT,2420928.57
800552,2026-02-08,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-9830.79,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-9830.79,Matched,INS-202602,True,,2612879.16
800540,2026-02-08,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-10384.98,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-10384.98,Matched,INS-202602,True,,1892820.7
800534,2026-02-08,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-15934.09,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-15934.09,Matched,INS-202602,True,,999072.98
800546,2026-02-08,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-15202.32,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-16570.53,Matched,INS-202602,True,,2405726.25
800553,2026-02-12,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-8278.08,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-8278.08,Matched,TEC-202602,True,,2604601.08
800541,2026-02-12,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-9128.64,Card Charge,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-9128.64,Matched,TEC-202602,True,,1883692.06
800535,2026-02-12,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-14086.57,Card Charge,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-14086.57,Matched,TEC-202602,True,,984986.41
800547,2026-02-12,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-12439.83,Card Charge,6210,IT Infrastructure & Cloud Hosting,Expense,EUR,1.09,-13559.42,Matched,TEC-202602,True,,2393286.42
800678,2026-02-13,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,POS PURCHASE - MERCHANT UNKNOWN,,-34902.93,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-34902.93,Unmatched,,False,NEEDS CATEGORIZATION,950083.48
800554,2026-02-18,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,HARRINGTON & BLAKE LLP - PROFESSIONAL FEES - LEGAL,Harrington & Blake LLP,-7910.25,ACH Payment,6300,Professional Fees - Legal,Expense,USD,1.0,-7910.25,Matched,OPX-202602,True,,2596690.83
800542,2026-02-18,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,SUNDANCE FACILITY SERVICES - REPAIRS & MAINTENANCE - FACILITIES,Sundance Facility Services,-9938.58,ACH Payment,6150,Repairs & Maintenance - Facilities,Expense,USD,1.0,-9938.58,Matched,OPX-202602,True,,1873753.48
800536,2026-02-18,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,OFFICEWORKS SUPPLY CO - OFFICE SUPPLIES,OfficeWorks Supply Co,-12747.96,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-12747.96,Matched,OPX-202602,True,,937335.52
800548,2026-02-18,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,DATASTREAM ANALYTICS INC - DATA & MARKET INTELLIGENCE,Datastream Analytics Inc,-13843.63,ACH Payment,6220,Data & Market Intelligence,Expense,EUR,1.09,-15089.55,Matched,OPX-202602,True,,2379442.79
800549,2026-02-26,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,212965.35,Deposit,1100,Accounts Receivable,Asset,USD,1.0,212965.35,Matched,LBX-202602,True,,2809656.18
800537,2026-02-26,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,244190.73,Deposit,1100,Accounts Receivable,Asset,USD,1.0,244190.73,Matched,LBX-202602,True,,2117944.21
800531,2026-02-26,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,616219.99,Deposit,1100,Accounts Receivable,Asset,USD,1.0,616219.99,Matched,LBX-202602,True,,1553555.51
800543,2026-02-26,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,495222.45,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,539792.47,Matched,LBX-202602,True,,2874665.24
800550,2026-02-28,2026-02,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-46815.06,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-46815.06,Matched,PR-202602,True,,2762841.12
800538,2026-02-28,2026-02,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-49436.69,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-49436.69,Matched,PR-202602,True,,2068507.52
800555,2026-02-28,2026-02,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Northstar Payroll Services,-188063.78,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-188063.78,Matched,MHG-202602,True,,-840309.27
800532,2026-02-28,2026-02,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-86659.4,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-86659.4,Matched,PR-202602,True,,1466896.11
800544,2026-02-28,2026-02,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-66354.16,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-72326.03,Matched,PR-202602,True,,2808311.08
800576,2026-03-03,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-14511.71,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-14511.71,Matched,RNT-202603,True,,2748329.41
800564,2026-03-03,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-15450.51,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-15450.51,Matched,RNT-202603,True,,2053057.01
800558,2026-03-03,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-27334.37,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-27334.37,Matched,RNT-202603,True,,1439561.74
800570,2026-03-03,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21888.17,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-23858.11,Matched,RNT-202603,True,,2786422.91
800587,2026-03-05,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-16927.45,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-16927.45,Matched,LN-202603,True,,2731401.96
800586,2026-03-05,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-32763.51,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-32763.51,Matched,LN-202603,True,,2020293.5
800585,2026-03-05,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-77825.76,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-77825.76,Matched,LN-202603,True,,1361735.98
800577,2026-03-08,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-10078.7,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-10078.7,Matched,INS-202603,True,,2721323.26
800565,2026-03-08,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-10707.84,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-10707.84,Matched,INS-202603,True,,2009585.66
800559,2026-03-08,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-19254.68,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-19254.68,Matched,INS-202603,True,,1342481.3
800571,2026-03-08,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-15842.31,ACH Payment,6500,Insurance - Liability & Cargo,Expense,EUR,1.09,-17268.11,Matched,INS-202603,True,,2770580.6
800578,2026-03-12,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-9112.42,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-9112.42,Matched,TEC-202603,True,,2712210.84
800566,2026-03-12,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-9553.88,Card Charge,6140,Office Supplies,Expense,USD,1.0,-9553.88,Matched,TEC-202603,True,MISCODED,2000031.78
800560,2026-03-12,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-17708.97,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-17708.97,Matched,TEC-202603,True,,1324772.33
800572,2026-03-12,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-14138.82,Card Charge,6200,Software Subscriptions - SaaS,Expense,EUR,1.09,-15411.31,Matched,TEC-202603,True,,2756441.78
800579,2026-03-18,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,NIMBUS DEV CONTRACTORS - PROFESSIONAL FEES - CONSULTING,Nimbus Dev Contractors,-7834.46,ACH Payment,6320,Professional Fees - Consulting,Expense,USD,1.0,-7834.46,Matched,OPX-202603,True,,2704376.38
800567,2026-03-18,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,HARRINGTON & BLAKE LLP - PROFESSIONAL FEES - LEGAL,Harrington & Blake LLP,-9510.44,ACH Payment,6300,Professional Fees - Legal,Expense,USD,1.0,-9510.44,Matched,OPX-202603,True,,1990521.34
800561,2026-03-18,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,DATASTREAM ANALYTICS INC - DATA & MARKET INTELLIGENCE,Datastream Analytics Inc,-14611.75,ACH Payment,6220,Data & Market Intelligence,Expense,USD,1.0,-14611.75,Matched,OPX-202603,True,,1310160.58
800573,2026-03-18,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,GRANTHAM AUDIT GROUP - PROFESSIONAL FEES - AUDIT & TAX,Grantham Audit Group,-14952.33,ACH Payment,6310,Professional Fees - Audit & Tax,Expense,EUR,1.09,-16298.03,Matched,OPX-202603,True,,2741489.45
800584,2026-03-25,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-441295.72,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-441295.72,Matched,APR-202603,True,,2263080.66
800582,2026-03-25,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-987865.85,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-987865.85,Matched,APR-202603,True,,1002655.49
800581,2026-03-25,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-1750857.24,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-1750857.24,Matched,APR-202603,True,,-440696.66
800583,2026-03-25,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-625536.15,ACH Payment,2000,Accounts Payable,Liability,EUR,1.09,-681834.4,Matched,APR-202603,True,,2115953.3
800574,2026-03-26,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,291260.72,Deposit,1100,Accounts Receivable,Asset,USD,1.0,291260.72,Matched,LBX-202603,True,,2554341.38
800562,2026-03-26,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,415211.1,Deposit,1100,Accounts Receivable,Asset,USD,1.0,415211.1,Matched,LBX-202603,True,,1417866.59
800556,2026-03-26,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,1021194.75,Deposit,1100,Accounts Receivable,Asset,USD,1.0,1021194.75,Matched,LBX-202603,True,,580498.09
800568,2026-03-26,2026-03,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,258206.45,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,281445.03,Matched,LBX-202603,True,,2374159.75
800575,2026-03-28,2026-03,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-48946.27,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-48946.27,Matched,PR-202603,True,,2505395.11
800563,2026-03-28,2026-03,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-50257.74,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-50257.74,Matched,PR-202603,True,,1367608.85
800580,2026-03-28,2026-03,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Grantham Audit Group,-168068.95,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-168068.95,Matched,MHG-202603,True,,-1008378.22
800557,2026-03-28,2026-03,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-97479.88,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-97479.88,Matched,PR-202603,True,,483018.21
