JournalEntryId,DocNumber,TxnDate,Period,Entity,EntityName,AccountNum,AccountName,AccountType,Classification,Description,Debit,Credit,Amount,CurrencyRef_value,ExchangeRate,AmountUSD,VendorRef_name,CustomerRef_name,TxnSource,Adjustment,domain,sparse,SyncToken
7083,JE-7083,2025-06-30,2025-06,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-06,296182.84,0,296182.84,USD,1.0,296182.84,Sentinel Freight Partners,,Bill,,QBO,False,0
7083,JE-7083,2025-06-30,2025-06,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-06,76542.01,0,76542.01,USD,1.0,76542.01,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7083,JE-7083,2025-06-30,2025-06,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-06,44912.05,0,44912.05,USD,1.0,44912.05,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7083,JE-7083,2025-06-30,2025-06,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-06,32802.2,0,32802.2,USD,1.0,32802.2,MidState Truck Repair,,Bill,,QBO,False,0
7083,JE-7083,2025-06-30,2025-06,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-06,0,450439.11,-450439.11,USD,1.0,-450439.11,,,Bill,,QBO,False,0
7084,JE-7084,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-06,79372.39,0,79372.39,USD,1.0,79372.39,Ridgeway Carrier Network,,Bill,,QBO,False,0
7084,JE-7084,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-06,83860.3,0,83860.3,USD,1.0,83860.3,Fuel Express Supplier's,,Bill,,QBO,False,0
7084,JE-7084,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-06,79886.35,0,79886.35,USD,1.0,79886.35,,,Bill,,QBO,False,0
7084,JE-7084,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-06,31690.56,0,31690.56,USD,1.0,31690.56,MidState Truck Repair,,Bill,,QBO,False,0
7084,JE-7084,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-06,0,274809.59,-274809.59,USD,1.0,-274809.59,,,Bill,,QBO,False,0
7085,JE-7085,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-06,86161.52,0,86161.52,EUR,1.09,93916.06,Sentinel Freight Partners,,Bill,,QBO,False,0
7085,JE-7085,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-06,43129.4,0,43129.4,EUR,1.09,47011.05,Meridian Customs Brokers,,Bill,,QBO,False,0
7085,JE-7085,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-06,25083.79,0,25083.79,EUR,1.09,27341.33,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7085,JE-7085,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-06,17659.0,0,17659.0,EUR,1.09,19248.31,Apex Staffing Solution,,Bill,,QBO,False,0
7085,JE-7085,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-06,0,172033.72,-172033.72,EUR,1.09,-187516.75,,,Bill,,QBO,False,0
7086,JE-7086,2025-06-30,2025-06,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-06,70232.84,0,70232.84,USD,1.0,70232.84,Warehouse Temps Direct,,Bill,,QBO,False,0
7086,JE-7086,2025-06-30,2025-06,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-06,27065.67,0,27065.67,USD,1.0,27065.67,Apex Staffing Solutions,,Bill,,QBO,False,0
7086,JE-7086,2025-06-30,2025-06,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-06,19883.06,0,19883.06,USD,1.0,19883.06,Penske Equipment Leasing,,Bill,,QBO,False,0
7086,JE-7086,2025-06-30,2025-06,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-06,8962.72,0,8962.72,USD,1.0,8962.72,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7086,JE-7086,2025-06-30,2025-06,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-06,0,126144.3,-126144.3,USD,1.0,-126144.3,,,Bill,,QBO,False,0
7087,JE-7087,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,7030,Unrealized FX Gain / (Loss),Other Income,Revenue,Unrealized FX revaluation EUR/USD 2025-06,0,28508.87,-28508.87,EUR,1.09,-31074.67,,,Journal Entry,,QBO,False,0
7087,JE-7087,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,1100,Accounts Receivable,Accounts Receivable,Asset,AR revaluation 2025-06,28508.87,0,28508.87,EUR,1.09,31074.67,,,Journal Entry,,QBO,False,0
7088,JE-7088,2025-06-30,2025-06,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - MLG Q2-2025,64031.0,0,64031.0,USD,1.0,64031.0,,,Journal Entry,,QBO,False,0
7088,JE-7088,2025-06-30,2025-06,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - CFS Q2-2025,37734.04,0,37734.04,USD,1.0,37734.04,,,Journal Entry,,QBO,False,0
7088,JE-7088,2025-06-30,2025-06,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - NWC Q2-2025,34915.02,0,34915.02,USD,1.0,34915.02,,,Journal Entry,,QBO,False,0
7088,JE-7088,2025-06-30,2025-06,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - APX Q2-2025,21382.48,0,21382.48,USD,1.0,21382.48,,,Journal Entry,,QBO,False,0
7088,JE-7088,2025-06-30,2025-06,MHG,Meridian Holdings Group LLC,4950,Intercompany Management Fee Income,Income,Revenue,IC management fee income Q2-2025,0,158062.53,-158062.53,USD,1.0,-158062.53,,,Journal Entry,,QBO,False,0
7089,JE-7089,2025-06-30,2025-06,MLG,Meridian Logistics LLC,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q2-2025,64031.0,0,64031.0,USD,1.0,64031.0,,,Journal Entry,,QBO,False,0
7089,JE-7089,2025-06-30,2025-06,MLG,Meridian Logistics LLC,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q2-2025,0,64031.0,-64031.0,USD,1.0,-64031.0,,,Journal Entry,,QBO,False,0
7090,JE-7090,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q2-2025,37734.04,0,37734.04,USD,1.0,37734.04,,,Journal Entry,,QBO,False,0
7090,JE-7090,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q2-2025,0,37734.04,-37734.04,USD,1.0,-37734.04,,,Journal Entry,,QBO,False,0
7091,JE-7091,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q2-2025,32032.13,0,32032.13,EUR,1.09,34915.02,,,Journal Entry,,QBO,False,0
7091,JE-7091,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q2-2025,0,32032.13,-32032.13,EUR,1.09,-34915.02,,,Journal Entry,,QBO,False,0
7092,JE-7092,2025-06-30,2025-06,APX,Apex Warehousing LLC,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q2-2025,21382.48,0,21382.48,USD,1.0,21382.48,,,Journal Entry,,QBO,False,0
7092,JE-7092,2025-06-30,2025-06,APX,Apex Warehousing LLC,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q2-2025,0,21382.48,-21382.48,USD,1.0,-21382.48,,,Journal Entry,,QBO,False,0
7093,JE-7093,2025-06-30,2025-06,MLG,Meridian Logistics LLC,4000,Revenue - Freight Brokerage,Income,Revenue,Reclass fuel surcharge out of line-haul Q2-2025,239019.87,0,239019.87,USD,1.0,239019.87,,,Journal Entry,,QBO,False,0
7093,JE-7093,2025-06-30,2025-06,MLG,Meridian Logistics LLC,4070,Revenue - Fuel Surcharge,Income,Revenue,Fuel surcharge revenue Q2-2025,0,239019.87,-239019.87,USD,1.0,-239019.87,,,Journal Entry,,QBO,False,0
7094,JE-7094,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,4000,Revenue - Freight Brokerage,Income,Revenue,Reclass fuel surcharge out of line-haul Q2-2025,169503.91,0,169503.91,USD,1.0,169503.91,,,Journal Entry,,QBO,False,0
7094,JE-7094,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,4070,Revenue - Fuel Surcharge,Income,Revenue,Fuel surcharge revenue Q2-2025,0,169503.91,-169503.91,USD,1.0,-169503.91,,,Journal Entry,,QBO,False,0
7095,JE-7095,2025-06-30,2025-06,MLG,Meridian Logistics LLC,6700,Depreciation Expense,Expense,Expense,Depreciation & amortization - 6 months to 2025-06,132858.66,0,132858.66,USD,1.0,132858.66,,,Journal Entry,,QBO,False,0
7095,JE-7095,2025-06-30,2025-06,MLG,Meridian Logistics LLC,1590,Accumulated Depreciation,Fixed Asset,Asset,Accumulated depreciation,0,132858.66,-132858.66,USD,1.0,-132858.66,,,Journal Entry,,QBO,False,0
7096,JE-7096,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,6700,Depreciation Expense,Expense,Expense,Depreciation & amortization - 6 months to 2025-06,434192.63,0,434192.63,USD,1.0,434192.63,,,Journal Entry,,QBO,False,0
7096,JE-7096,2025-06-30,2025-06,CFS,Cascade Freight Systems Inc,1590,Accumulated Depreciation,Fixed Asset,Asset,Accumulated depreciation,0,434192.63,-434192.63,USD,1.0,-434192.63,,,Journal Entry,,QBO,False,0
7097,JE-7097,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,6700,Depreciation Expense,Expense,Expense,Depreciation & amortization - 6 months to 2025-06,94067.67,0,94067.67,EUR,1.09,102533.76,,,Journal Entry,,QBO,False,0
7097,JE-7097,2025-06-30,2025-06,NWC,Northwind Cargo B.V.,1590,Accumulated Depreciation,Fixed Asset,Asset,Accumulated depreciation,0,94067.67,-94067.67,EUR,1.09,-102533.76,,,Journal Entry,,QBO,False,0
7098,JE-7098,2025-06-30,2025-06,APX,Apex Warehousing LLC,6700,Depreciation Expense,Expense,Expense,Depreciation & amortization - 6 months to 2025-06,258546.64,0,258546.64,USD,1.0,258546.64,,,Journal Entry,,QBO,False,0
7098,JE-7098,2025-06-30,2025-06,APX,Apex Warehousing LLC,1590,Accumulated Depreciation,Fixed Asset,Asset,Accumulated depreciation,0,258546.64,-258546.64,USD,1.0,-258546.64,,,Journal Entry,,QBO,False,0
7099,JE-7099,2025-07-31,2025-07,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-07,301807.95,0,301807.95,USD,1.0,301807.95,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7099,JE-7099,2025-07-31,2025-07,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-07,78456.29,0,78456.29,USD,1.0,78456.29,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7099,JE-7099,2025-07-31,2025-07,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-07,43875.23,0,43875.23,USD,1.0,43875.23,Fuel Express Suppliers,,Bill,,QBO,False,0
7099,JE-7099,2025-07-31,2025-07,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-07,33171.24,0,33171.24,USD,1.0,33171.24,MidState Truck Repair,,Bill,,QBO,False,0
7099,JE-7099,2025-07-31,2025-07,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-07,0,457310.71,-457310.71,USD,1.0,-457310.71,,,Bill,,QBO,False,0
7100,JE-7100,2025-07-31,2025-07,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-07,72007.72,0,72007.72,USD,1.0,72007.72,Ridgeway Carrier Network,,Bill,,QBO,False,0
7100,JE-7100,2025-07-31,2025-07,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-07,79742.51,0,79742.51,USD,1.0,79742.51,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7100,JE-7100,2025-07-31,2025-07,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-07,79625.0,0,79625.0,USD,1.0,79625.0,,,Bill,,QBO,False,0
7100,JE-7100,2025-07-31,2025-07,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-07,30995.14,0,30995.14,USD,1.0,30995.14,MidState Truck Repair,,Bill,,QBO,False,0
7100,JE-7100,2025-07-31,2025-07,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-07,0,262370.37,-262370.37,USD,1.0,-262370.37,,,Bill,,QBO,False,0
7101,JE-7101,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-07,83815.8,0,83815.8,EUR,1.09,91359.23,Sentinel Freight Partners,,Bill,,QBO,False,0
7101,JE-7101,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-07,47363.24,0,47363.24,EUR,1.09,51625.93,Meridian Customs Brokers,,Bill,,QBO,False,0
7101,JE-7101,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-07,25185.22,0,25185.22,EUR,1.09,27451.89,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7101,JE-7101,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-07,16777.14,0,16777.14,EUR,1.09,18287.09,Apex Staffing Solution,,Bill,,QBO,False,0
7101,JE-7101,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-07,0,173141.4,-173141.4,EUR,1.09,-188724.13,,,Bill,,QBO,False,0
7102,JE-7102,2025-07-31,2025-07,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-07,63495.52,0,63495.52,USD,1.0,63495.52,Warehouse Temps Direct,,Bill,,QBO,False,0
7102,JE-7102,2025-07-31,2025-07,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-07,27439.33,0,27439.33,USD,1.0,27439.33,Apex Staffing Solutions,,Bill,,QBO,False,0
7102,JE-7102,2025-07-31,2025-07,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-07,19237.41,0,19237.41,USD,1.0,19237.41,Penske Equipment Leasing,,Bill,,QBO,False,0
7102,JE-7102,2025-07-31,2025-07,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-07,8371.06,0,8371.06,USD,1.0,8371.06,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7102,JE-7102,2025-07-31,2025-07,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-07,0,118543.32,-118543.32,USD,1.0,-118543.32,,,Bill,,QBO,False,0
7103,JE-7103,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,7030,Unrealized FX Gain / (Loss),Other Income,Revenue,Unrealized FX revaluation EUR/USD 2025-07,0,12944.9,-12944.9,EUR,1.09,-14109.94,,,Journal Entry,,QBO,False,0
7103,JE-7103,2025-07-31,2025-07,NWC,Northwind Cargo B.V.,1100,Accounts Receivable,Accounts Receivable,Asset,AR revaluation 2025-07,12944.9,0,12944.9,EUR,1.09,14109.94,,,Journal Entry,,QBO,False,0
7104,JE-7104,2025-08-31,2025-08,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-08,297420.73,0,297420.73,USD,1.0,297420.73,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7104,JE-7104,2025-08-31,2025-08,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-08,78290.22,0,78290.22,USD,1.0,78290.22,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7104,JE-7104,2025-08-31,2025-08,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-08,48935.87,0,48935.87,USD,1.0,48935.87,Fuel Express Suppliers,,Bill,,QBO,False,0
7104,JE-7104,2025-08-31,2025-08,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-08,32111.46,0,32111.46,USD,1.0,32111.46,MidState Truck Repair,,Bill,,QBO,False,0
7104,JE-7104,2025-08-31,2025-08,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-08,0,456758.28,-456758.28,USD,1.0,-456758.28,,,Bill,,QBO,False,0
7105,JE-7105,2025-08-31,2025-08,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-08,80895.89,0,80895.89,USD,1.0,80895.89,Sentinel Freight Partners,,Bill,,QBO,False,0
7105,JE-7105,2025-08-31,2025-08,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-08,88474.55,0,88474.55,USD,1.0,88474.55,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7105,JE-7105,2025-08-31,2025-08,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-08,87374.55,0,87374.55,USD,1.0,87374.55,,,Bill,,QBO,False,0
7105,JE-7105,2025-08-31,2025-08,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-08,31336.85,0,31336.85,USD,1.0,31336.85,MidState Truck Repair,,Bill,,QBO,False,0
7105,JE-7105,2025-08-31,2025-08,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-08,0,288081.84,-288081.84,USD,1.0,-288081.84,,,Bill,,QBO,False,0
7106,JE-7106,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-08,99559.49,0,99559.49,EUR,1.09,108519.85,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7106,JE-7106,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-08,50490.65,0,50490.65,EUR,1.09,55034.81,Meridian Customs Brokers,,Bill,,QBO,False,0
7106,JE-7106,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-08,26675.63,0,26675.63,EUR,1.09,29076.43,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7106,JE-7106,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-08,19669.8,0,19669.8,EUR,1.09,21440.08,Apex Staffing Solution,,Bill,,QBO,False,0
7106,JE-7106,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-08,0,196395.57,-196395.57,EUR,1.09,-214071.17,,,Bill,,QBO,False,0
7107,JE-7107,2025-08-31,2025-08,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-08,76021.05,0,76021.05,USD,1.0,76021.05,Warehouse Temps Direct,,Bill,,QBO,False,0
7107,JE-7107,2025-08-31,2025-08,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-08,30230.38,0,30230.38,USD,1.0,30230.38,Apex Staffing Solutions,,Bill,,QBO,False,0
7107,JE-7107,2025-08-31,2025-08,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-08,21741.85,0,21741.85,USD,1.0,21741.85,Penske Equipment Leasing,,Bill,,QBO,False,0
7107,JE-7107,2025-08-31,2025-08,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-08,9626.94,0,9626.94,USD,1.0,9626.94,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7107,JE-7107,2025-08-31,2025-08,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-08,0,137620.22,-137620.22,USD,1.0,-137620.22,,,Bill,,QBO,False,0
7108,JE-7108,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,7030,Unrealized FX Gain / (Loss),Other Income,Revenue,Unrealized FX revaluation EUR/USD 2025-08,10191.33,0,10191.33,EUR,1.09,11108.55,,,Journal Entry,,QBO,False,0
7108,JE-7108,2025-08-31,2025-08,NWC,Northwind Cargo B.V.,1100,Accounts Receivable,Accounts Receivable,Asset,AR revaluation 2025-08,0,10191.33,-10191.33,EUR,1.09,-11108.55,,,Journal Entry,,QBO,False,0
7109,JE-7109,2025-09-30,2025-09,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-09,343757.11,0,343757.11,USD,1.0,343757.11,Ridgeway Carrier Network,,Bill,,QBO,False,0
7109,JE-7109,2025-09-30,2025-09,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-09,86463.25,0,86463.25,USD,1.0,86463.25,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7109,JE-7109,2025-09-30,2025-09,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-09,52760.65,0,52760.65,USD,1.0,52760.65,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7109,JE-7109,2025-09-30,2025-09,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-09,35155.64,0,35155.64,USD,1.0,35155.64,MidState Truck Repair,,Bill,,QBO,False,0
7109,JE-7109,2025-09-30,2025-09,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-09,0,518136.65,-518136.65,USD,1.0,-518136.65,,,Bill,,QBO,False,0
7110,JE-7110,2025-09-30,2025-09,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-09,91231.42,0,91231.42,USD,1.0,91231.42,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7110,JE-7110,2025-09-30,2025-09,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-09,101146.63,0,101146.63,USD,1.0,101146.63,Fuel Express Supplier's,,Bill,,QBO,False,0
7110,JE-7110,2025-09-30,2025-09,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-09,95650.35,0,95650.35,USD,1.0,95650.35,,,Bill,,QBO,False,0
7110,JE-7110,2025-09-30,2025-09,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-09,36492.04,0,36492.04,USD,1.0,36492.04,MidState Truck Repair,,Bill,,QBO,False,0
7110,JE-7110,2025-09-30,2025-09,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-09,0,324520.44,-324520.44,USD,1.0,-324520.44,,,Bill,,QBO,False,0
7111,JE-7111,2025-09-30,2025-09,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-09,96352.84,0,96352.84,EUR,1.09,105024.59,Ridgeway Carrier Network,,Bill,,QBO,False,0
